Main document: ./docs/33657 	 Potential Duplicates:[u'./docs/95988', u'./docs/89686', u'./docs/59617', u'./docs/95179', u'./docs/98132', u'./docs/57191', u'./docs/98507', u'./docs/46462', u'./docs/55904', u'./docs/59831', u'./docs/54976', u'./docs/79476', u'./docs/93876', u'./docs/19259', u'./docs/87457']
Main document: ./docs/36414 	 Potential Duplicates:[u'./docs/74804', u'./docs/85020', u'./docs/92995', u'./docs/81907', u'./docs/88623', u'./docs/93131', u'./docs/49794', u'./docs/58741', u'./docs/52051', u'./docs/91510', u'./docs/83376', u'./docs/88518', u'./docs/48078', u'./docs/61814', u'./docs/55596']
Main document: ./docs/40803 	 Potential Duplicates:[u'./docs/47259', u'./docs/91312', u'./docs/80947', u'./docs/82706', u'./docs/87403', u'./docs/82761', u'./docs/82701', u'./docs/66388', u'./docs/44862', u'./docs/60198', u'./docs/46475', u'./docs/80971', u'./docs/82718', u'./docs/91637', u'./docs/82654']
Main document: ./docs/42038 	 Potential Duplicates:[u'./docs/76196', u'./docs/97761', u'./docs/87463', u'./docs/70770', u'./docs/48191', u'./docs/56637', u'./docs/60106', u'./docs/81216', u'./docs/83032', u'./docs/54782', u'./docs/82219', u'./docs/82093', u'./docs/81405', u'./docs/81138', u'./docs/63409']
Main document: ./docs/48172 	 Potential Duplicates:[u'./docs/70182', u'./docs/55376', u'./docs/60538', u'./docs/89130', u'./docs/80561', u'./docs/62474', u'./docs/68026', u'./docs/98256', u'./docs/84698', u'./docs/50075', u'./docs/83776', u'./docs/8573', u'./docs/151455', u'./docs/72373', u'./docs/25742']
Main document: ./docs/50809 	 Potential Duplicates:[u'./docs/53917', u'./docs/82222', u'./docs/42909', u'./docs/73074', u'./docs/76181', u'./docs/54302', u'./docs/35702', u'./docs/76180', u'./docs/17657', u'./docs/81365', u'./docs/95238', u'./docs/83806', u'./docs/80593', u'./docs/54552', u'./docs/73199']
Main document: ./docs/87403 	 Potential Duplicates:[u'./docs/98441', u'./docs/80976', u'./docs/88230', u'./docs/81093', u'./docs/89861', u'./docs/91312', u'./docs/25738', u'./docs/82718', u'./docs/89131', u'./docs/83962', u'./docs/91637', u'./docs/82701', u'./docs/80542', u'./docs/88625', u'./docs/56823']
Main document: ./docs/122385 	 Potential Duplicates:[u'./docs/53424', u'./docs/98799', u'./docs/76192', u'./docs/98554', u'./docs/129100', u'./docs/98096', u'./docs/62590', u'./docs/52306', u'./docs/82371', u'./docs/137690', u'./docs/538', u'./docs/59881', u'./docs/62106', u'./docs/92540', u'./docs/94616']
Main document: ./docs/131087 	 Potential Duplicates:[u'./docs/29628', u'./docs/16104', u'./docs/122841', u'./docs/80945', u'./docs/90299', u'./docs/133145', u'./docs/29657', u'./docs/20304', u'./docs/55528', u'./docs/23722', u'./docs/80997', u'./docs/89861', u'./docs/280', u'./docs/80820', u'./docs/15196']
Main document: ./docs/13669 	 Potential Duplicates:[u'./docs/30606', u'./docs/51594', u'./docs/81980', u'./docs/23867', u'./docs/58739', u'./docs/49795', u'./docs/20046', u'./docs/98140', u'./docs/59005', u'./docs/150153', u'./docs/35089', u'./docs/87675', u'./docs/94427', u'./docs/28184', u'./docs/30303']
Main document: ./docs/151186 	 Potential Duplicates:[u'./docs/94622', u'./docs/91097', u'./docs/82694', u'./docs/30302', u'./docs/54104', u'./docs/23023', u'./docs/19964', u'./docs/30467', u'./docs/16206', u'./docs/18764', u'./docs/81807', u'./docs/34204', u'./docs/37311', u'./docs/98456', u'./docs/82476']
Main document: ./docs/157755 	 Potential Duplicates:[u'./docs/80542', u'./docs/82351', u'./docs/21484', u'./docs/80976', u'./docs/17772', u'./docs/51050', u'./docs/90299', u'./docs/81028', u'./docs/82658', u'./docs/54941', u'./docs/29657', u'./docs/98101', u'./docs/29655', u'./docs/63897', u'./docs/20304']
Main document: ./docs/20917 	 Potential Duplicates:[u'./docs/54915', u'./docs/25950', u'./docs/81979', u'./docs/27676', u'./docs/37299', u'./docs/60099', u'./docs/28511', u'./docs/97945', u'./docs/54134', u'./docs/84485', u'./docs/28801', u'./docs/97937', u'./docs/60271', u'./docs/125760', u'./docs/28740']
Main document: ./docs/80590 	 Potential Duplicates:[u'./docs/98170', u'./docs/70254', u'./docs/81216', u'./docs/149842', u'./docs/67953', u'./docs/81421', u'./docs/83380', u'./docs/81646', u'./docs/82194', u'./docs/97921', u'./docs/83780', u'./docs/89579', u'./docs/94585', u'./docs/83054', u'./docs/94586']
Main document: ./docs/94585 	 Potential Duplicates:[u'./docs/98170', u'./docs/131008', u'./docs/93464', u'./docs/81967', u'./docs/93059', u'./docs/98452', u'./docs/81385', u'./docs/98812', u'./docs/97921', u'./docs/97677', u'./docs/98019', u'./docs/99704', u'./docs/97651', u'./docs/94586', u'./docs/83032']
Main document: ./docs/150147 	 Potential Duplicates:[u'./docs/28750', u'./docs/28184', u'./docs/98779', u'./docs/68098', u'./docs/90478', u'./docs/81980', u'./docs/150159', u'./docs/36236', u'./docs/26342', u'./docs/43445', u'./docs/49795', u'./docs/58739', u'./docs/55573', u'./docs/51594', u'./docs/28412']
Main document: ./docs/150852 	 Potential Duplicates:[u'./docs/75325', u'./docs/56630', u'./docs/107270', u'./docs/22901', u'./docs/62593', u'./docs/91446', u'./docs/90694', u'./docs/153825', u'./docs/50783', u'./docs/82332', u'./docs/315', u'./docs/81426', u'./docs/95236', u'./docs/84568', u'./docs/150966']
Main document: ./docs/88942 	 Potential Duplicates:[u'./docs/98156', u'./docs/147376', u'./docs/84074', u'./docs/89694', u'./docs/99700', u'./docs/97595', u'./docs/82475', u'./docs/131166', u'./docs/97759', u'./docs/81774', u'./docs/94883', u'./docs/54103', u'./docs/89100', u'./docs/98128', u'./docs/91717']
Main document: ./docs/109687 	 Potential Duplicates:[u'./docs/35815', u'./docs/38776', u'./docs/88439', u'./docs/111297', u'./docs/10995', u'./docs/50056', u'./docs/50263', u'./docs/6298', u'./docs/53616', u'./docs/15393', u'./docs/55409', u'./docs/46630', u'./docs/35075', u'./docs/119021', u'./docs/122366']
Main document: ./docs/114852 	 Potential Duplicates:[u'./docs/17913', u'./docs/19845', u'./docs/14521', u'./docs/55272', u'./docs/16815', u'./docs/26395', u'./docs/97937', u'./docs/62595', u'./docs/128740', u'./docs/116633', u'./docs/26799', u'./docs/27676', u'./docs/26735', u'./docs/28511', u'./docs/81387']
Main document: ./docs/118935 	 Potential Duplicates:[u'./docs/45914', u'./docs/55386', u'./docs/129682', u'./docs/121103', u'./docs/26748', u'./docs/24704', u'./docs/82580', u'./docs/39477', u'./docs/97122', u'./docs/44496', u'./docs/28324', u'./docs/62229', u'./docs/65652', u'./docs/83467', u'./docs/84663']
Main document: ./docs/121047 	 Potential Duplicates:[u'./docs/96516', u'./docs/60079', u'./docs/65652', u'./docs/62229', u'./docs/121905', u'./docs/59055', u'./docs/65738', u'./docs/121976', u'./docs/37720', u'./docs/55409', u'./docs/18655', u'./docs/88439', u'./docs/45889', u'./docs/81280', u'./docs/96612']
Main document: ./docs/155678 	 Potential Duplicates:[u'./docs/232', u'./docs/149939', u'./docs/21463', u'./docs/23947', u'./docs/119101', u'./docs/81680', u'./docs/42078', u'./docs/84081', u'./docs/156028', u'./docs/40803', u'./docs/51880', u'./docs/19710', u'./docs/150965', u'./docs/60256', u'./docs/16161']
Main document: ./docs/123326 	 Potential Duplicates:[u'./docs/63442', u'./docs/97741', u'./docs/124733', u'./docs/16930', u'./docs/59911', u'./docs/61820', u'./docs/22255', u'./docs/66160', u'./docs/29428', u'./docs/17307', u'./docs/88371', u'./docs/83187', u'./docs/153449', u'./docs/156047', u'./docs/15826']
Main document: ./docs/107712 	 Potential Duplicates:[u'./docs/127412', u'./docs/91271', u'./docs/57068', u'./docs/129797', u'./docs/83843', u'./docs/21624', u'./docs/90056', u'./docs/32917', u'./docs/109959', u'./docs/129682', u'./docs/93647', u'./docs/61572', u'./docs/82580', u'./docs/84663', u'./docs/88928']
Main document: ./docs/125792 	 Potential Duplicates:[u'./docs/127113', u'./docs/83376', u'./docs/96858', u'./docs/61814', u'./docs/14653', u'./docs/22901', u'./docs/81215', u'./docs/149838', u'./docs/55596', u'./docs/150804', u'./docs/27649', u'./docs/55597', u'./docs/152211', u'./docs/39061', u'./docs/80578']
Main document: ./docs/126846 	 Potential Duplicates:[u'./docs/42496', u'./docs/19925', u'./docs/150396', u'./docs/151186', u'./docs/34204', u'./docs/8426', u'./docs/151144', u'./docs/30302', u'./docs/88558', u'./docs/98456', u'./docs/19964', u'./docs/91097', u'./docs/150117', u'./docs/140825', u'./docs/18764']
Main document: ./docs/147098 	 Potential Duplicates:[u'./docs/99700', u'./docs/15425', u'./docs/91701', u'./docs/56630', u'./docs/151088', u'./docs/60355', u'./docs/47997', u'./docs/150609', u'./docs/23045', u'./docs/82017', u'./docs/150613', u'./docs/82020', u'./docs/150803', u'./docs/18557', u'./docs/28732']
Main document: ./docs/115553 	 Potential Duplicates:[u'./docs/57537', u'./docs/99628', u'./docs/98393', u'./docs/62654', u'./docs/127833', u'./docs/134983', u'./docs/70281', u'./docs/153541', u'./docs/150398', u'./docs/139774', u'./docs/71927', u'./docs/93791', u'./docs/99487', u'./docs/46355', u'./docs/83003']
Main document: ./docs/145016 	 Potential Duplicates:[u'./docs/54941', u'./docs/70364', u'./docs/51050', u'./docs/147270', u'./docs/22329', u'./docs/24944', u'./docs/146848', u'./docs/84166', u'./docs/90299', u'./docs/43232', u'./docs/150268', u'./docs/35586', u'./docs/146566', u'./docs/60256', u'./docs/150931']
Main document: ./docs/109998 	 Potential Duplicates:[u'./docs/132646', u'./docs/67848', u'./docs/97595', u'./docs/88942', u'./docs/89829', u'./docs/60255', u'./docs/64495', u'./docs/91717', u'./docs/112250', u'./docs/131166', u'./docs/82495', u'./docs/116043', u'./docs/133219', u'./docs/52219', u'./docs/115602']
Main document: ./docs/116372 	 Potential Duplicates:[u'./docs/116383', u'./docs/116375', u'./docs/116386', u'./docs/116378', u'./docs/116385', u'./docs/116377', u'./docs/116380', u'./docs/116389', u'./docs/116379', u'./docs/116382', u'./docs/116374', u'./docs/116381', u'./docs/116373', u'./docs/116384', u'./docs/116376']
Main document: ./docs/23374 	 Potential Duplicates:[u'./docs/28414', u'./docs/55409', u'./docs/24126', u'./docs/48986', u'./docs/23732', u'./docs/92352', u'./docs/65652', u'./docs/6466', u'./docs/37403', u'./docs/62093', u'./docs/89075', u'./docs/93110', u'./docs/42279', u'./docs/55313', u'./docs/59851', u'./docs/26748']
Main document: ./docs/53400 	 Potential Duplicates:[u'./docs/81622', u'./docs/83917', u'./docs/93110', u'./docs/61572', u'./docs/78995', u'./docs/89869', u'./docs/82404', u'./docs/91271', u'./docs/88398', u'./docs/97117', u'./docs/57068', u'./docs/6304', u'./docs/94819', u'./docs/87289', u'./docs/83289', u'./docs/62652']
Main document: ./docs/80561 	 Potential Duplicates:[u'./docs/98256', u'./docs/97921', u'./docs/97677', u'./docs/98812', u'./docs/81967', u'./docs/8573', u'./docs/93464', u'./docs/97747', u'./docs/97651', u'./docs/82194', u'./docs/60799', u'./docs/98170', u'./docs/84242', u'./docs/81216', u'./docs/95350', u'./docs/18159']
Main document: ./docs/134238 	 Potential Duplicates:[u'./docs/89680', u'./docs/89034', u'./docs/57607', u'./docs/37720', u'./docs/48999', u'./docs/88439', u'./docs/50056', u'./docs/62620', u'./docs/94046', u'./docs/76718', u'./docs/57207', u'./docs/58482', u'./docs/59055', u'./docs/60079', u'./docs/6466', u'./docs/98171']
Main document: ./docs/150690 	 Potential Duplicates:[u'./docs/82761', u'./docs/23246', u'./docs/29655', u'./docs/35894', u'./docs/31414', u'./docs/16161', u'./docs/70879', u'./docs/16104', u'./docs/84306', u'./docs/89861', u'./docs/15138', u'./docs/80997', u'./docs/15196', u'./docs/42491', u'./docs/55528', u'./docs/9612']
Main document: ./docs/150966 	 Potential Duplicates:[u'./docs/83376', u'./docs/89100', u'./docs/146511', u'./docs/99700', u'./docs/75325', u'./docs/37275', u'./docs/38812', u'./docs/95236', u'./docs/65286', u'./docs/97759', u'./docs/82289', u'./docs/57059', u'./docs/81426', u'./docs/84568', u'./docs/82020', u'./docs/313']
Main document: ./docs/32903 	 Potential Duplicates:[u'./docs/80792', u'./docs/88940', u'./docs/64460', u'./docs/124393', u'./docs/8765', u'./docs/35620', u'./docs/96010', u'./docs/37012', u'./docs/62738', u'./docs/35870', u'./docs/96371', u'./docs/72733', u'./docs/50653', u'./docs/33602', u'./docs/84029', u'./docs/70294']
Main document: ./docs/43445 	 Potential Duplicates:[u'./docs/98779', u'./docs/88414', u'./docs/55573', u'./docs/84319', u'./docs/72489', u'./docs/23034', u'./docs/81980', u'./docs/18811', u'./docs/51594', u'./docs/58739', u'./docs/30303', u'./docs/87615', u'./docs/98202', u'./docs/90478', u'./docs/80956', u'./docs/49795']
Main document: ./docs/52925 	 Potential Duplicates:[u'./docs/61223', u'./docs/83056', u'./docs/93313', u'./docs/65852', u'./docs/36219', u'./docs/40135', u'./docs/92390', u'./docs/84081', u'./docs/66391', u'./docs/60256', u'./docs/61543', u'./docs/64040', u'./docs/66159', u'./docs/83853', u'./docs/91634', u'./docs/87837']
Main document: ./docs/58568 	 Potential Duplicates:[u'./docs/82158', u'./docs/80578', u'./docs/49213', u'./docs/81825', u'./docs/65763', u'./docs/95236', u'./docs/83376', u'./docs/97788', u'./docs/93794', u'./docs/88623', u'./docs/82332', u'./docs/81131', u'./docs/88612', u'./docs/91510', u'./docs/87975', u'./docs/81150']
Main document: ./docs/62149 	 Potential Duplicates:[u'./docs/80578', u'./docs/98157', u'./docs/91520', u'./docs/91701', u'./docs/88518', u'./docs/65221', u'./docs/96858', u'./docs/81215', u'./docs/91643', u'./docs/98128', u'./docs/72631', u'./docs/65286', u'./docs/81643', u'./docs/81953', u'./docs/81426', u'./docs/21450']
Main document: ./docs/83187 	 Potential Duplicates:[u'./docs/87967', u'./docs/91566', u'./docs/83815', u'./docs/95235', u'./docs/84292', u'./docs/83920', u'./docs/93815', u'./docs/29428', u'./docs/55585', u'./docs/97741', u'./docs/83712', u'./docs/87688', u'./docs/90291', u'./docs/91637', u'./docs/87837', u'./docs/84083']
Main document: ./docs/143607 	 Potential Duplicates:[u'./docs/20041', u'./docs/18766', u'./docs/9288', u'./docs/29768', u'./docs/16187', u'./docs/69934', u'./docs/47943', u'./docs/52751', u'./docs/23118', u'./docs/150268', u'./docs/60100', u'./docs/51050', u'./docs/15195', u'./docs/52925', u'./docs/50883', u'./docs/46475']
Main document: ./docs/23987 	 Potential Duplicates:[u'./docs/28181', u'./docs/63498', u'./docs/73033', u'./docs/64347', u'./docs/62260', u'./docs/95988', u'./docs/33048', u'./docs/64372', u'./docs/59617', u'./docs/87457', u'./docs/56515', u'./docs/78173', u'./docs/66734', u'./docs/121732', u'./docs/89686', u'./docs/45913']
Main document: ./docs/36928 	 Potential Duplicates:[u'./docs/91643', u'./docs/81150', u'./docs/98157', u'./docs/37275', u'./docs/81215', u'./docs/49794', u'./docs/49211', u'./docs/88623', u'./docs/14863', u'./docs/128980', u'./docs/83376', u'./docs/49218', u'./docs/48078', u'./docs/65221', u'./docs/18826', u'./docs/84074']
Main document: ./docs/50607 	 Potential Duplicates:[u'./docs/91015', u'./docs/93842', u'./docs/37561', u'./docs/98454', u'./docs/76702', u'./docs/120759', u'./docs/93848', u'./docs/65652', u'./docs/96665', u'./docs/71611', u'./docs/52768', u'./docs/66390', u'./docs/82404', u'./docs/55313', u'./docs/57643', u'./docs/62255']
Main document: ./docs/59957 	 Potential Duplicates:[u'./docs/62589', u'./docs/87147', u'./docs/89694', u'./docs/72631', u'./docs/70741', u'./docs/82332', u'./docs/97595', u'./docs/91717', u'./docs/88202', u'./docs/60515', u'./docs/117411', u'./docs/94883', u'./docs/81426', u'./docs/60355', u'./docs/75829', u'./docs/65763']
Main document: ./docs/80578 	 Potential Duplicates:[u'./docs/83376', u'./docs/47997', u'./docs/81215', u'./docs/91520', u'./docs/93131', u'./docs/88203', u'./docs/127093', u'./docs/88518', u'./docs/96858', u'./docs/97788', u'./docs/87975', u'./docs/21450', u'./docs/91510', u'./docs/81131', u'./docs/82017', u'./docs/87147']
Main document: ./docs/81426 	 Potential Duplicates:[u'./docs/83376', u'./docs/88942', u'./docs/146511', u'./docs/84568', u'./docs/81953', u'./docs/82289', u'./docs/98157', u'./docs/89100', u'./docs/99700', u'./docs/98128', u'./docs/91643', u'./docs/83674', u'./docs/90694', u'./docs/82594', u'./docs/87975', u'./docs/82020']
Main document: ./docs/87147 	 Potential Duplicates:[u'./docs/91520', u'./docs/98122', u'./docs/19865', u'./docs/98522', u'./docs/117411', u'./docs/91510', u'./docs/90321', u'./docs/89829', u'./docs/97653', u'./docs/97788', u'./docs/98128', u'./docs/88202', u'./docs/94883', u'./docs/91643', u'./docs/89685', u'./docs/91717']
Main document: ./docs/122161 	 Potential Duplicates:[u'./docs/81595', u'./docs/6304', u'./docs/55386', u'./docs/32937', u'./docs/23218', u'./docs/39937', u'./docs/64156', u'./docs/85008', u'./docs/16833', u'./docs/36692', u'./docs/78995', u'./docs/97751', u'./docs/125727', u'./docs/32702', u'./docs/134209', u'./docs/63052']
Main document: ./docs/122969 	 Potential Duplicates:[u'./docs/23126', u'./docs/127412', u'./docs/88398', u'./docs/62703', u'./docs/45914', u'./docs/48730', u'./docs/57643', u'./docs/50607', u'./docs/82095', u'./docs/57068', u'./docs/83917', u'./docs/52287', u'./docs/92848', u'./docs/81586', u'./docs/19887', u'./docs/93647']
Main document: ./docs/123307 	 Potential Duplicates:[u'./docs/80945', u'./docs/18807', u'./docs/15625', u'./docs/44943', u'./docs/21592', u'./docs/15225', u'./docs/23305', u'./docs/53935', u'./docs/43844', u'./docs/36240', u'./docs/66367', u'./docs/64002', u'./docs/52929', u'./docs/91637', u'./docs/153449', u'./docs/47259']
Main document: ./docs/132102 	 Potential Duplicates:[u'./docs/26791', u'./docs/24973', u'./docs/34067', u'./docs/59851', u'./docs/82580', u'./docs/129824', u'./docs/71611', u'./docs/57068', u'./docs/19268', u'./docs/87289', u'./docs/96665', u'./docs/55313', u'./docs/61572', u'./docs/35417', u'./docs/57643', u'./docs/62255']
Main document: ./docs/151632 	 Potential Duplicates:[u'./docs/18826', u'./docs/81394', u'./docs/83376', u'./docs/88623', u'./docs/49211', u'./docs/58741', u'./docs/81907', u'./docs/36414', u'./docs/49794', u'./docs/26376', u'./docs/97595', u'./docs/74804', u'./docs/52846', u'./docs/55596', u'./docs/152534', u'./docs/22562']
Main document: ./docs/30467 	 Potential Duplicates:[u'./docs/81058', u'./docs/82672', u'./docs/82801', u'./docs/98799', u'./docs/23023', u'./docs/82709', u'./docs/88460', u'./docs/90185', u'./docs/84071', u'./docs/34204', u'./docs/55272', u'./docs/107233', u'./docs/125353', u'./docs/28200', u'./docs/54104', u'./docs/82694']
Main document: ./docs/62589 	 Potential Duplicates:[u'./docs/82158', u'./docs/128917', u'./docs/98128', u'./docs/75602', u'./docs/19865', u'./docs/75830', u'./docs/97788', u'./docs/82475', u'./docs/88202', u'./docs/94883', u'./docs/75829', u'./docs/89694', u'./docs/82332', u'./docs/152500', u'./docs/87147', u'./docs/97595']
Main document: ./docs/122212 	 Potential Duplicates:[u'./docs/81962', u'./docs/97945', u'./docs/28801', u'./docs/93793', u'./docs/25950', u'./docs/20917', u'./docs/53247', u'./docs/27676', u'./docs/84485', u'./docs/25306', u'./docs/37299', u'./docs/16815', u'./docs/42928', u'./docs/124587', u'./docs/125796', u'./docs/54915']
Main document: ./docs/43144 	 Potential Duplicates:[u'./docs/19165', u'./docs/36407', u'./docs/26532', u'./docs/133185', u'./docs/124645', u'./docs/23294', u'./docs/40077', u'./docs/98029', u'./docs/19249', u'./docs/50194', u'./docs/112902', u'./docs/98799', u'./docs/92365', u'./docs/82492', u'./docs/75617', u'./docs/98776']
Main document: ./docs/97595 	 Potential Duplicates:[u'./docs/98122', u'./docs/26916', u'./docs/87147', u'./docs/109041', u'./docs/90321', u'./docs/81774', u'./docs/149948', u'./docs/97788', u'./docs/60515', u'./docs/93794', u'./docs/117411', u'./docs/88623', u'./docs/91717', u'./docs/98156', u'./docs/97653', u'./docs/98128']
Main document: ./docs/108658 	 Potential Duplicates:[u'./docs/80836', u'./docs/29640', u'./docs/60271', u'./docs/151700', u'./docs/25950', u'./docs/24090', u'./docs/97945', u'./docs/81058', u'./docs/25306', u'./docs/82485', u'./docs/54915', u'./docs/117473', u'./docs/112902', u'./docs/81979', u'./docs/19249', u'./docs/81962']
Main document: ./docs/117934 	 Potential Duplicates:[u'./docs/84698', u'./docs/61930', u'./docs/89008', u'./docs/154702', u'./docs/156219', u'./docs/19252', u'./docs/89017', u'./docs/8441', u'./docs/133487', u'./docs/44492', u'./docs/34050', u'./docs/81622', u'./docs/44491', u'./docs/46189', u'./docs/89681', u'./docs/153413']
Main document: ./docs/121923 	 Potential Duplicates:[u'./docs/157755', u'./docs/83056', u'./docs/66142', u'./docs/156029', u'./docs/91637', u'./docs/18755', u'./docs/153449', u'./docs/13736', u'./docs/44943', u'./docs/18807', u'./docs/91566', u'./docs/63897', u'./docs/21484', u'./docs/15625', u'./docs/25489', u'./docs/87403']
Main document: ./docs/123450 	 Potential Duplicates:[u'./docs/53400', u'./docs/121731', u'./docs/61572', u'./docs/124359', u'./docs/129860', u'./docs/71611', u'./docs/36031', u'./docs/24973', u'./docs/62255', u'./docs/35417', u'./docs/26726', u'./docs/91271', u'./docs/35075', u'./docs/97349', u'./docs/89869', u'./docs/96665']
Main document: ./docs/116629 	 Potential Duplicates:[u'./docs/128919', u'./docs/37275', u'./docs/88002', u'./docs/49794', u'./docs/36928', u'./docs/27464', u'./docs/139108', u'./docs/47997', u'./docs/26376', u'./docs/83376', u'./docs/151929', u'./docs/18826', u'./docs/150868', u'./docs/139536', u'./docs/29004', u'./docs/29324']
Main document: ./docs/119048 	 Potential Duplicates:[u'./docs/156029', u'./docs/91566', u'./docs/70823', u'./docs/66160', u'./docs/121365', u'./docs/153449', u'./docs/75349', u'./docs/154572', u'./docs/155975', u'./docs/83920', u'./docs/61820', u'./docs/18147', u'./docs/65852', u'./docs/58462', u'./docs/23069', u'./docs/36025']
Main document: ./docs/105064 	 Potential Duplicates:[u'./docs/93985', u'./docs/21624', u'./docs/65591', u'./docs/40600', u'./docs/107002', u'./docs/107435', u'./docs/52259', u'./docs/105912', u'./docs/24126', u'./docs/105549', u'./docs/109555', u'./docs/38519', u'./docs/23218', u'./docs/134209', u'./docs/49707', u'./docs/99627']
Main document: ./docs/124645 	 Potential Duplicates:[u'./docs/82754', u'./docs/7756', u'./docs/25837', u'./docs/124759', u'./docs/125049', u'./docs/35988', u'./docs/125174', u'./docs/98776', u'./docs/151700', u'./docs/125353', u'./docs/124668', u'./docs/125361', u'./docs/83743', u'./docs/124700', u'./docs/82778', u'./docs/132874']
Main document: ./docs/113083 	 Potential Duplicates:[u'./docs/37391', u'./docs/117934', u'./docs/154177', u'./docs/48902', u'./docs/153889', u'./docs/60628', u'./docs/19252', u'./docs/123451', u'./docs/156540', u'./docs/148816', u'./docs/72735', u'./docs/154702', u'./docs/26626', u'./docs/44492', u'./docs/114756', u'./docs/121785']
Main document: ./docs/137690 	 Potential Duplicates:[u'./docs/91502', u'./docs/92540', u'./docs/91607', u'./docs/52306', u'./docs/81860', u'./docs/98040', u'./docs/82371', u'./docs/268', u'./docs/151692', u'./docs/53424', u'./docs/59881', u'./docs/538', u'./docs/62106', u'./docs/70207', u'./docs/98799', u'./docs/94616', u'./docs/98096']
Main document: ./docs/17503 	 Potential Duplicates:[u'./docs/52929', u'./docs/272', u'./docs/63888', u'./docs/12450', u'./docs/51593', u'./docs/90295', u'./docs/63896', u'./docs/23853', u'./docs/60107', u'./docs/60791', u'./docs/25428', u'./docs/18617', u'./docs/54167', u'./docs/50245', u'./docs/66287', u'./docs/62172', u'./docs/97741']
Main document: ./docs/35870 	 Potential Duplicates:[u'./docs/50653', u'./docs/64460', u'./docs/72733', u'./docs/25531', u'./docs/87076', u'./docs/89008', u'./docs/8765', u'./docs/84045', u'./docs/88940', u'./docs/37012', u'./docs/60213', u'./docs/8441', u'./docs/83917', u'./docs/89017', u'./docs/70294', u'./docs/84029', u'./docs/72735']
Main document: ./docs/36665 	 Potential Duplicates:[u'./docs/81239', u'./docs/8441', u'./docs/83917', u'./docs/81586', u'./docs/88362', u'./docs/37561', u'./docs/106309', u'./docs/57500', u'./docs/93110', u'./docs/82404', u'./docs/6466', u'./docs/48730', u'./docs/50607', u'./docs/44496', u'./docs/88398', u'./docs/8765', u'./docs/23126']
Main document: ./docs/51818 	 Potential Duplicates:[u'./docs/66380', u'./docs/81216', u'./docs/91271', u'./docs/67663', u'./docs/83289', u'./docs/96371', u'./docs/40598', u'./docs/81239', u'./docs/98171', u'./docs/52048', u'./docs/80561', u'./docs/7572', u'./docs/97921', u'./docs/55066', u'./docs/55409', u'./docs/89579', u'./docs/7577']
Main document: ./docs/66388 	 Potential Duplicates:[u'./docs/9612', u'./docs/91312', u'./docs/13223', u'./docs/323', u'./docs/84292', u'./docs/91637', u'./docs/81680', u'./docs/83920', u'./docs/66391', u'./docs/84306', u'./docs/83695', u'./docs/75349', u'./docs/82761', u'./docs/81152', u'./docs/80947', u'./docs/87837', u'./docs/154986']
Main document: ./docs/15114 	 Potential Duplicates:[u'./docs/90479', u'./docs/151167', u'./docs/7572', u'./docs/70254', u'./docs/89579', u'./docs/49260', u'./docs/83380', u'./docs/81959', u'./docs/87126', u'./docs/81138', u'./docs/83780', u'./docs/7428', u'./docs/81646', u'./docs/48024', u'./docs/83054', u'./docs/94585', u'./docs/48019']
Main document: ./docs/20202 	 Potential Duplicates:[u'./docs/81646', u'./docs/95969', u'./docs/7428', u'./docs/28443', u'./docs/70481', u'./docs/70565', u'./docs/94296', u'./docs/72373', u'./docs/22870', u'./docs/72455', u'./docs/27681', u'./docs/48225', u'./docs/87702', u'./docs/97921', u'./docs/89579', u'./docs/97677', u'./docs/99704']
Main document: ./docs/23110 	 Potential Duplicates:[u'./docs/37311', u'./docs/54104', u'./docs/81962', u'./docs/35041', u'./docs/72385', u'./docs/87465', u'./docs/25306', u'./docs/91948', u'./docs/35298', u'./docs/57473', u'./docs/34204', u'./docs/36215', u'./docs/98456', u'./docs/81814', u'./docs/97945', u'./docs/7756', u'./docs/59929']
Main document: ./docs/26804 	 Potential Duplicates:[u'./docs/91017', u'./docs/50647', u'./docs/94685', u'./docs/91312', u'./docs/88625', u'./docs/8634', u'./docs/47259', u'./docs/66142', u'./docs/64022', u'./docs/60162', u'./docs/48100', u'./docs/40803', u'./docs/44862', u'./docs/84306', u'./docs/82761', u'./docs/48192', u'./docs/34880']
Main document: ./docs/50075 	 Potential Duplicates:[u'./docs/84663', u'./docs/91271', u'./docs/87075', u'./docs/59885', u'./docs/57500', u'./docs/98256', u'./docs/55409', u'./docs/60079', u'./docs/46630', u'./docs/97117', u'./docs/52259', u'./docs/6298', u'./docs/50263', u'./docs/83289', u'./docs/82404', u'./docs/80561', u'./docs/88439']
Main document: ./docs/116371 	 Potential Duplicates:[u'./docs/116389', u'./docs/116376', u'./docs/116375', u'./docs/116374', u'./docs/116381', u'./docs/116373', u'./docs/116382', u'./docs/116386', u'./docs/116379', u'./docs/116383', u'./docs/116384', u'./docs/116385', u'./docs/116377', u'./docs/116378', u'./docs/116380', u'./docs/116372']
